Ticker,Description,Open,High,Low,Price,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
NFE,New Fortress Energy Inc.,30.85,31.12,30.11,30.37,1863149,56583835.13,-0.32,-1.04268491,-3.58730159,-2.15850515,-3.58730159,4.47196422,5.67153793,7.3903819,-36.29116845,-23.1917046,1.1657566,3.35436732,Utilities,Gas Distributors,6226803805.029325,30.873,29.3596,28.9346,32.651525,48.77560565,1.02568406,28.63324019,33.11275981,,United States,NASDAQ
FLSW,Franklin FTSE Switzerland ETF,30.86,30.9804,30.85,30.9804,1435,44456.874,-0.0142,-0.04581443,-0.92454309,-2.22777667,-0.09545308,-0.18943787,-1.02108626,2.85657371,12.12473263,4.94715447,0.8420773,0.46871961,Miscellaneous,Investment Trusts/Mutual Funds,,31.251605,31.794068,32.071447,31.314025,42.40547045,0.23009195,30.62062985,31.88258015,,United States,NYSE ARCA
FEBZ,TrueShares Structured Outcome (February) ETF,30.8634,30.8634,30.8634,30.8634,116,3580.1544,-0.0702,-0.2269377,0.25499514,0.25499514,,-0.05375648,3.03117301,11.36674449,16.57211491,15.33408072,0.7472492,0.22745388,Miscellaneous,Investment Trusts/Mutual Funds,,30.073485,29.128672,27.741475,27.6507875,62.38242731,0.30341746,28.32072949,31.82624051,,United States,NYSE ARCA
CSV,"Carriage Services, Inc.",30.88,31.44,30.805,31.09,101968,3170185.12,0.19,0.61488673,-1.52043079,0.87605451,2.25291893,2.43822076,13.46715328,-1.67615433,-7.96329189,12.64492754,0.3066434,2.06135368,Consumer Services,Other Consumer Services,465285272.13948226,30.82,31.6318,29.9731,29.99475,51.3303123,0.679482,29.72367888,31.91632112,,United States,NYSE
MODL,VictoryShares WestEnd U.S. Sector ETF,30.88,30.88,30.64,30.787,3738,115081.806,-0.063,-0.20421394,-0.1799465,-1.30885101,-0.68709677,1.64080555,0.54572353,11.22471098,22.75518341,16.00838025,0.90045816,0.78328982,Miscellaneous,Investment Trusts/Mutual Funds,,30.891785,31.078024,30.485732,29.075443,46.78014109,0.23273675,30.42025912,31.36331088,,United States,NASDAQ
TAGS,Teucrium Agricultural Fund ETV,30.9,30.99,30.9,30.98,2187,67753.26,0.0666,0.21544055,-0.70512821,0.68248294,-0.06451613,0.68248294,-7.21772986,3.5947166,0.74796748,-0.83226633,0.04182302,0.29126214,Miscellaneous,Investment Trusts/Mutual Funds,,31.06791,31.277484,31.045983,30.935647,47.76040702,0.27252519,30.64073768,31.49508232,,United States,NYSE ARCA
BDL,"Flanigan's Enterprises, Inc.",30.9,33.01,30.9,32.68,11597,378989.96,0.98,3.09148265,7.14754098,4.576,5.48741123,8.75207987,4.97911982,17.55395683,23.08851224,26.22634222,0.18709633,6.82847896,Consumer Services,Restaurants,60740585.09400631,30.682885,30.747602,30.012923,28.703834,61.91674449,1.28336306,29.25648114,32.10928886,,United States,NYSE ARCA
DAPR,FT Cboe Vest U.S. Equity Deep Buffer ETF - April,30.9,30.9,30.79,30.87,20658,637712.46,-0.04,-0.12940796,-0.16170763,-0.48355899,-0.38336431,1.27952756,1.57946693,4.79219778,4.78615071,4.89296636,0.35655406,0.38973693,Miscellaneous,Investment Trusts/Mutual Funds,,30.885,30.879186,30.443895,30.0404905,49.43529487,0.12890097,30.56975406,31.20024594,Hammer,United States,NYSE ARCA
DFAU,Dimensional US Core Equity Market ETF,30.9,30.96,30.73,30.89,332486,10270492.54,-0.18,-0.57933698,-0.57933698,-2.02981288,-0.93008339,1.8127884,1.64527805,11.19510439,14.61966605,13.56617647,1.0297947,1.10641067,Miscellaneous,Investment Trusts/Mutual Funds,,31.151,31.33464,30.49782,29.3532725,43.84230813,0.28519822,30.57273017,31.72926983,,United States,NYSE ARCA
DWAW,AdvisorShares Dorsey Wright FSM All Cap World ETF,30.9153,31.16,30.9153,31.115,7952,247426.48,-0.065,-0.20846697,-0.17645172,-2.15408805,-1.38157707,2.89351852,-0.40012804,5.15376816,3.68210596,0.50097061,1.0910362,0.85621036,Miscellaneous,Investment Trusts/Mutual Funds,,31.33217,31.634234,31.182937,31.530458,45.25335853,0.28595174,30.54222521,32.12211479,,United States,NASDAQ
FLYW,Flywire Corporation - Voting,30.92,30.92,30.05,30.66,717139,21987481.74,-0.43,-1.38308138,-2.3255814,-11.33603239,-2.66666667,0.4587156,-4.1875,8.33922261,30.46808511,22.64,2.0105367,3.4608985,Technology Services,Packaged Software,3699667027.2814417,32.2515,32.3756,31.35245,28.604675,38.3482709,1.04078325,30.13081827,34.37218173,Hammer,United States,NASDAQ
JHMD,John Hancock Exchange-Traded Fund Trust John Hancock Multifactor Developed International ETF,30.92,30.97,30.8101,30.97,13088,405335.36,0.13,0.42153048,0.27813665,0.35644848,1.0770235,3.54396523,-2.02467574,3.13020313,19.6445818,8.89592124,0.85679716,0.51898566,Miscellaneous,Investment Trusts/Mutual Funds,,30.628705,31.02339,31.096085,30.4894935,55.15098463,0.2800796,30.08577983,31.17163017,Hammer,United States,NYSE ARCA
DQ,DAQO New Energy Corp.,30.92,31.35,30.36,30.56,746590,22815790.4,-1.06,-3.35230867,-5.94028932,-17.33838247,-8.28331333,-12.58581236,-22.0606988,-37.94923858,-44.16225105,-22.25896718,1.0456164,4.15019763,Process Industries,Chemicals: Specialty,2370859442,34.5595,36.1978,38.2498,41.9853,29.25935427,1.32907726,30.76690471,38.35209529,,China,NYSE
YINN,Direxion Daily FTSE China Bull 3x Shares,30.93,31.34,30.6,30.76,1422035,43741796.6,-0.37,-1.18856409,-2.13172129,-6.13365883,-1.85067007,6.43598616,-14.10220609,-32.14206927,-39.6389325,-38.29488465,2.1829526,2.41830065,Miscellaneous,Investment Trusts/Mutual Funds,,31.976,35.0918,36.1807,43.1529,42.75122896,1.73367486,28.82067815,35.13132185,,United States,NYSE ARCA
IRBO,iShares Robotics and Artificial Intelligence Multisector ETF,30.95,30.9916,30.6768,30.95,59402,1838491.9,-0.12,-0.38622465,-0.48231511,-3.67258014,-1.33885878,2.55135852,-6.21212121,3.20106702,19.72920696,19.45194905,1.3968269,1.28175038,Miscellaneous,Investment Trusts/Mutual Funds,,31.529,32.5386,31.83709,30.3726965,38.70563064,0.44139576,30.45248897,32.60551103,Long Lower Shadow,United States,NYSE ARCA
FTXN,First Trust Nasdaq Oil & Gas ETF,30.97,30.97,30.25,30.36,91333,2772869.88,-0.4,-1.30039012,-0.71942446,2.35973581,-0.4263693,3.93700787,17.85714286,16.81415929,19.19905771,9.64247021,0.8331167,2.38016529,Miscellaneous,Investment Trusts/Mutual Funds,,30.084285,29.11435,27.498929,27.5503335,55.5466283,0.50557576,28.76594464,31.40262536,,United States,NASDAQ
OCTW,AllianzIM U.S. Large Cap Buffer20 Oct ETF,30.9905,30.9905,30.98,30.98,455,14095.9,0.01,0.03228931,0.03228931,0.38885288,-1.21173469,1.54047853,2.58278146,7.68161279,16.09561962,11.11908178,0.30461204,0.06617172,Miscellaneous,Investment Trusts/Mutual Funds,,30.857655,30.702094,30.284448,29.426156,71.94024636,0.1290078,30.64079153,31.07451847,,United States,NYSE ARCA
WBAT,WisdomTree Trust WisdomTree Battery Value Chain and Innovation Fund,31,31,30.8648,30.8648,305,9413.764,-0.1582,-0.50994423,-0.72658383,-4.36043629,-1.20450304,-2.48088468,-10.50646161,-9.00278315,-8.79196217,-3.87791965,1.1031598,0.51255799,Miscellaneous,Investment Trusts/Mutual Funds,,31.59184,33.492564,33.781606,34.2582375,33.66683388,0.29209531,30.63495605,32.54872395,Marubozu Black,United States,NYSE ARCA
TSOC,Innovator Triple Stacker ETF - October,31.0001,31.064,31.0001,31.064,100,3106.4,-0.066,-0.21201413,-0.21201413,0.0802214,0.28182473,1.15206023,2.55157455,10.23420866,13.95785643,17.15190828,0.64854544,0.41903091,Miscellaneous,Investment Trusts/Mutual Funds,,30.87796,30.712652,29.721914,28.4087335,63.85563575,0.07142579,30.59384432,31.16207568,Marubozu White,United States,NYSE ARCA
CSX,CSX Corporation,31.02,31.1,30.44,30.91,12691653,392298994.23,-0.19,-0.61093248,0.19448947,2.35099338,2.38489566,2.31711354,-5.6759231,9.02998236,5.42291951,-0.54697555,0.85665286,2.16819974,Transportation,Railroads,62015659702.6717,30.5205,31.61,31.9378,31.3899,51.07964633,0.58613053,29.61829215,31.42270785,,United States,NASDAQ
PAVE,Global X Funds Global X U.S. Infrastructure Development ETF,31.04,31.1487,30.69,30.92,428475,13248447,-0.12,-0.38659794,-0.06464124,-4.18345212,-1.56001273,-0.48278082,3.06666667,14.22238641,26.77326773,16.04428598,1.093266,1.49462366,Miscellaneous,Investment Trusts/Mutual Funds,,31.5485,31.8198,30.4038,29.16485,40.2498363,0.43583349,30.60851543,32.48848457,,United States,NYSE ARCA
DKNG,DraftKings Inc.,31.04,31.16,29.9,30.09,8698185,261728386.65,-1.16,-3.712,-3.06056701,1.48397976,-4.86879545,17.67696519,22.06896552,70.38505096,63.79967338,158.06174957,3.2103329,4.51505017,Consumer Services,Movies/Entertainment,13961001505.7232,29.8305,29.9758,27.2455,21.8177,50.7548049,1.19612642,26.93095883,32.73004117,,United States,NASDAQ
PFEB,Innovator U.S. Equity Power Buffer ETF - February,31.0502,31.09,30.97,31.06,7313,227141.78,-0.03,-0.09649405,-0.12861736,-0.46339322,-0.12861736,1.70601526,1.96979645,7.95968022,12.65868698,9.25079142,0.4500786,0.38747175,Miscellaneous,Investment Trusts/Mutual Funds,,31.048725,31.018594,30.522846,29.669416,51.15554651,0.13615871,30.71534364,31.38210636,,United States,NYSE ARCA
BOUT,Innovator IBD Breakout Opportunities ETF,31.06,31.07,31.0008,31.0483,1123,34867.2409,-0.1943,-0.62190727,-0.65148039,-1.22104473,-2.36383648,0.67542153,0.00096625,1.46503268,1.83075818,5.60646259,0.8774086,0.77997987,Miscellaneous,Investment Trusts/Mutual Funds,,31.345365,31.988338,31.29886,30.8981795,40.20866712,0.25370059,30.50731119,32.18341881,,United States,NYSE ARCA
GDOC,Goldman Sachs Future Health Care Equity ETF,31.08,31.28,31.08,31.2509,2603,81346.0927,-0.0223,-0.07130706,-0.8118908,-3.6081886,-2.61483328,-0.88047322,-6.71373134,0.19525489,6.36793737,-1.16729918,0.93365186,0.64350064,Miscellaneous,Investment Trusts/Mutual Funds,,31.91585,32.448956,32.755023,32.3274795,32.68067518,0.22559582,31.13470474,32.69699526,,United States,NYSE ARCA
X,United States Steel Corporation,31.08,31.85,30.91,31.66,12161231,385024573.46,1.13,3.70127743,3.19426336,1.83338694,3.66732155,3.80327869,35.87982833,24.64566929,60.38500507,25.13833992,1.3141056,4.27046263,Non-Energy Minerals,Steel,7059033778.373404,30.816,27.8204,25.2228,26.088,65.1633989,0.82836568,29.84530128,31.78669872,,United States,NYSE
EAT,"Brinker International, Inc.",31.09,31.93,30.92,31.83,908138,28906032.54,0.69,2.21579961,1.30490134,-2.74977085,4.66951661,-3.77871826,-12.19310345,-15.18784972,13.71918542,-2.24201474,1.6937699,3.26649418,Consumer Services,Restaurants,1420524580.547206,32.1245,35.5534,36.5413,36.75275,42.07605437,1.09725653,30.02306739,34.22593261,Bullish Engulfing,United States,NYSE
BIGT,Roundhill BIG Tech ETF,31.09,31.22,31.09,31.22,985,30751.7,0.07,0.2247191,0.47501963,-0.07649493,0,7.46987952,5.47297297,26.14141414,26.14141414,26.14141414,1.1099348,0.41814088,Miscellaneous,Investment Trusts/Mutual Funds,,30.9147,30.835692,29.621015,,53.83531885,0.41740079,29.90148562,31.92791438,Marubozu White,United States,NASDAQ
UNOV,Innovator U.S. Equity Ultra Buffer ETF - November,31.1,31.1718,31.0989,31.1633,3311,103181.6863,-0.0359,-0.11506705,-0.11762821,-0.31316776,-0.14963153,2.10779817,2.47714568,9.15303274,13.23873547,12.5841763,0.35550737,0.32251945,Miscellaneous,Investment Trusts/Mutual Funds,,31.12153,31.03104,30.44464,29.4450245,52.80999257,0.1306775,30.7122813,31.5307787,,United States,NYSE ARCA
RYSE,ETF Series Solutions Cboe Vest 10 Year Interest Rate Hedge ETF,31.11,31.11,31.11,31.11,16,497.76,0.2798,0.90755169,0.83853841,4.93260837,1.84972991,3.3630365,11.42550143,20.79207921,20.94516841,20.94516841,-0.04910493,0.89938926,Miscellaneous,Investment Trusts/Mutual Funds,,30.361725,29.521548,28.369893,,70.66272371,0.19257083,29.6103851,31.1130649,,United States,NYSE ARCA
DRLL,EA Series Trust Strive U.S. Energy ETF,31.11,31.12,30.4801,30.63,32161,985091.43,-0.27,-0.87378641,-0.42262679,2.80558903,0.19627085,4.57494025,15.15037594,14.46188341,16.64127951,4.46793997,0.80008614,2.09940256,Miscellaneous,Investment Trusts/Mutual Funds,,30.166695,29.396994,28.163537,28.5006975,58.49892989,0.45411659,28.89593207,31.43745793,,United States,NYSE ARCA
ESGE,iShares ESG Aware MSCI EM ETF,31.11,31.14,30.9601,31.02,529265,16417800.3,-0.21,-0.67243036,-0.79948833,-0.70422535,-0.128783,1.43884892,-2.63653484,0.09680542,4.16386837,1.97238659,0.7654458,0.87176721,Miscellaneous,Investment Trusts/Mutual Funds,,31.236,31.8732,31.63875,31.5129,43.61585866,0.32375647,30.69159574,31.78040426,,United States,NASDAQ
WOMN,Impact Shares YWCA Womenas Empowerment ETF,31.11,31.1519,31.02,31.1519,770,23986.963,-0.0862,-0.27594508,-0.10550012,-1.68994616,-1.01080394,1.97021277,2.5070747,13.19731105,11.0188881,17.16085599,0.9722124,0.70309478,Miscellaneous,Investment Trusts/Mutual Funds,,31.30984,31.339088,30.36294,29.1891865,46.81641908,0.272236,30.76192056,31.85775944,Hammer,United States,NYSE ARCA
FTDR,"Frontdoor, Inc.",31.13,31.29,30.74,31.03,429890,13339486.7,-0.17,-0.54487179,-0.64040986,-5.45399147,-3.30320972,-4.7867444,-0.16087516,12.87740997,41.3667426,46.7833491,0.98760426,1.78919974,Consumer Durables,Homebuilding,2492886227.477885,32.233,33.6288,32.2786,28.8991,28.84665415,0.6605188,30.96717063,33.49882937,,United States,NASDAQ
HAIL,SPDR S&P Kensho Smart Mobility ETF,31.1325,31.36,31.0897,31.2845,2190,68513.055,-0.3158,-0.9993576,-1.92946708,-3.95130712,-2.0124033,-0.55785124,-4.18223583,1.40842788,-12.34379378,4.84081769,1.795445,1.64234457,Miscellaneous,Investment Trusts/Mutual Funds,,31.90421,34.19527,32.518195,32.358303,38.55254739,0.56233351,30.83948877,32.96893123,,United States,NYSE ARCA
FXU,First Trust Utilities AlphaDEX Fund,31.15,31.29,30.99,30.99,54004,1673583.96,-0.17,-0.54557125,-0.52098882,1.70659665,2.14238629,2.34478203,-2.91353383,-1.08522183,-10.06964597,-7.10431655,0.69789207,0.96805421,Miscellaneous,Investment Trusts/Mutual Funds,,30.524115,31.358912,31.712651,32.350313,53.54510305,0.35860403,29.7270749,31.3211551,,United States,NYSE ARCA
KJAN,Innovator U.S. Small Cap Power Buffer ETF - January,31.16,31.25,31.16,31.2312,6185,193164.972,-0.0987,-0.31503452,-0.69570747,-2.87899991,-0.72727273,-1.10449652,-1.01045959,3.20951751,5.6893401,3.65482907,0.7297708,0.54525032,Miscellaneous,Investment Trusts/Mutual Funds,,31.70579,32.209202,31.623119,31.2130915,37.63450938,0.23969162,31.09057216,32.32100784,,United States,NYSE ARCA
GSIE,Goldman Sachs ActiveBeta International Equity ETF,31.17,31.24,31.07,31.13,146536,4561665.68,0.02,0.06428801,-0.32020493,-0.2563281,0.67917206,2.67150396,-1.73611111,3.14777999,17.074088,7.04951857,0.87118757,0.54715159,Miscellaneous,Investment Trusts/Mutual Funds,,30.9725,31.3424,31.3326,30.8215,51.20507533,0.26681898,30.47026997,31.47473003,Spinning Top Black,United States,NYSE ARCA
CLFD,"Clearfield, Inc.",31.17,31.64,31.02,31.05,160423,4981134.15,-0.23,-0.73529412,-0.48076923,-11.66429587,-5.82347589,-18.71727749,-34.76890756,-31.35087331,-65.64885496,-67.04521333,0.89255214,1.99871051,Electronic Technology,Telecommunications Equipment,473879160.99264705,33.801,40.046,41.1958,55.15015,22.78616696,1.19908742,30.3183177,37.2836823,Long Upper Shadow,United States,NASDAQ
PAPR,Innovator U.S. Equity Power Buffer ETF - April,31.18,31.18,31.06,31.14,504079,15697020.06,-0.02,-0.06418485,0.03212335,-0.47938639,-0.38387716,1.49967894,1.68594912,6.35245902,13.07189542,10.42553191,0.42627206,0.386349,Miscellaneous,Investment Trusts/Mutual Funds,,31.128545,31.104748,30.626666,29.741316,51.1701356,0.14016777,30.80843715,31.44865285,,United States,NYSE ARCA
ASIX,AdvanSix Inc.,31.18,31.62,30.91,30.93,181111,5601763.23,-0.22,-0.70626003,-1.74714104,-6.49939541,1.60972405,-8.40983121,-11.45147438,-11.67904055,-6.38619855,-18.94654088,1.4350531,2.29699126,Process Industries,Chemicals: Specialty,841699888.2096308,31.9315,35.2784,35.2457,37.51675,36.69014011,1.00917474,29.73782477,34.12517523,,United States,NYSE
HIBL,Direxion Daily S&P 500 High Beta Bull 3X Shares,31.2,31.38,30.63,31.24,49823,1556470.52,-0.35,-1.10794555,-2.92106899,-13.67781155,-5.73325287,0.67676442,-12.09904333,13.22943095,10.46676096,26.06941082,4.818292,3.13418217,Miscellaneous,Investment Trusts/Mutual Funds,,33.5235,36.908,33.9436,32.0999,37.15813164,1.40102448,30.25419258,36.79280742,Long Lower Shadow,United States,NYSE ARCA
GAPR,First Trust Exchange-Traded Fund VIII FT Cboe Vest U.S. Equity Moderate Buffer ETF - April,31.21,31.2439,31.11,31.2439,1649,51521.1911,-0.0179,-0.05725838,-0.00800092,-0.2900928,-0.14892699,1.11032724,1.80482242,5.0921628,5.0921628,5.0921628,0.4640046,0.487946,Miscellaneous,Investment Trusts/Mutual Funds,,31.22192,31.215158,30.751848,,51.5231705,0.1281882,30.93999478,31.50384522,Hanging Man,United States,NYSE ARCA
STXG,Strive 1000 Growth ETF,31.21,31.21,30.94,31.1784,12505,389885.892,-0.0716,-0.22912,-0.1971831,-2.01634192,-1.3653907,2.79723046,0.99902818,13.99780622,21.790625,25.31511254,1.0884382,1.00193924,Miscellaneous,Investment Trusts/Mutual Funds,,31.392065,31.481754,30.574441,28.679856,46.02271064,0.26940632,30.70716401,32.07696599,"Hammer, Long Lower Shadow",United States,NASDAQ
TINT,ProShares Smart Materials ETF,31.2191,31.2191,31.2191,31.2191,20,624.382,-0.1408,-0.44898102,-1.05257486,-4.48989956,-1.54809208,-1.48595772,-3.92112811,-0.08768982,8.39965278,8.60328394,1.157364,0.45100595,Miscellaneous,Investment Trusts/Mutual Funds,,31.945865,32.909706,32.545424,31.246843,36.15258344,0.28278895,31.04462979,32.84710021,,United States,NYSE ARCA
TRFK,Pacer Funds Pacer Data and Digital Revolution ETF,31.23,31.268,31.23,31.268,310,9693.08,-0.1611,-0.51258229,-0.51638069,-3.43421865,-2.2569553,4.50499831,0.86451613,20.81403032,39.27963724,42.32847343,1.3559996,0.63752802,Miscellaneous,Investment Trusts/Mutual Funds,,31.696645,31.619422,30.175985,27.0402515,45.23994179,0.37102271,30.57115268,32.82213732,,United States,NYSE ARCA
ICOW,Pacer Developed Markets International Cash Cows 100 ETF,31.23,31.29,31.0681,31.15,85600,2666440,0.12,0.38672253,0.2574831,2.09767289,1.66449086,4.88215488,3.83333333,8.15972222,22.44496855,13.35516739,0.9298956,0.83687126,Miscellaneous,Investment Trusts/Mutual Funds,,30.5345,30.66315,30.070578,29.4508535,61.53521131,0.31762237,29.74073744,31.32826256,,United States,NYSE ARCA
ISMD,Inspire Small/Mid Cap ETF,31.25,31.34,31.095,31.26,12144,379621.44,0.11,0.35313002,-0.60413355,-3.75615764,-0.73007536,-2.06766917,-0.71840997,4.51354062,5.11096167,3.33884298,1.1730332,0.78790802,Miscellaneous,Investment Trusts/Mutual Funds,,31.804305,32.674522,31.719754,31.5301625,39.12104379,0.40138905,30.87070966,32.73790034,Doji,United States,NYSE ARCA
ACIO,Aptus Collared Income Opportunity ETF,31.255,31.2699,31.1,31.21,37776,1178988.96,-0.0761,-0.24323901,-0.25567274,-0.95207871,-0.63673989,1.29827978,1.42996425,5.20815776,7.39848589,8.40569642,0.5480838,0.59839228,Miscellaneous,Investment Trusts/Mutual Funds,,31.308515,31.35375,30.90169,30.2669655,47.03341533,0.21384559,30.89469962,31.72233038,,United States,NYSE ARCA
LOB,"Live Oak Bancshares, Inc.",31.26,31.575,30.42,30.54,126411,3860591.94,-0.68,-2.17809097,-7.11678832,-5.56586271,-1.35658915,-8.78136201,19.67084639,18.37209302,-11.65750651,-0.87633885,1.7344053,3.79684418,Finance,Regional Banks,1354850967.832159,32.012,33.1642,28.4432,29.26145,39.79727002,1.2064988,29.9730434,34.0509566,,United States,NYSE
RSPS,Invesco S&P 500 Equal Weight Consumer Staples ETF,31.29,31.3,31.147,31.22,49382,1541706.04,-0.13,-0.41467305,-1.26502214,-3.34933858,-1.79301667,-3.79044684,-6.40364552,-4.81707317,-3.46320346,-8.80411287,0.47236165,0.65174816,Miscellaneous,Investment Trusts/Mutual Funds,,31.901095,32.924672,33.4372466,33.698932,30.91692424,0.28148458,31.08688991,32.71530009,,United States,NYSE ARCA
ACTV,LeaderShares Activist Leaders ETF,31.3,31.46,31.1699,31.2474,88220,2756645.628,0.0147,0.04706606,-0.20503583,-2.37963579,0.73307544,-0.67577877,1.15045967,8.49791667,7.25038613,5.52988855,1.2581502,0.93070558,Miscellaneous,Investment Trusts/Mutual Funds,,31.488205,32.14417,31.145663,30.795832,43.15634107,0.30604558,30.78207003,32.19433997,,United States,NYSE ARCA
SCDL,ETRACS 2x Leveraged US Dividend Factor TR ETN,31.32,31.32,31.2733,31.2733,467,14604.6311,0.0984,0.31563854,-1.15585195,-2.70784011,-1.15585195,-0.71968254,0.88063664,9.70239306,4.59262678,-7.0552676,1.2573727,0.46397406,Miscellaneous,Investment Trusts/Mutual Funds,,31.990525,30.639006,31.886643,32.235882,49.16380084,0.49026173,30.58883675,33.39221325,,United States,NYSE ARCA
BTEC,Principal Healthcare Innovators ETF,31.3266,31.3266,31.3266,31.3266,84,2631.4344,-0.0634,-0.20197515,-2.01251173,-5.84299652,-3.72894899,-3.04363974,-14.94063119,-3.04363974,-12.71471918,-8.05224538,1.2165637,0.20238392,Miscellaneous,Investment Trusts/Mutual Funds,,32.66094,33.93798,35.153233,34.7799125,30.01118339,0.35345034,31.46213193,33.85974807,,United States,NASDAQ
PBA,Pembina Pipeline Corp.,31.33,31.39,30.72,30.75,613654,18869860.5,-0.21,-0.67829457,-0.80645161,-1.06177606,-0.32414911,0.98522167,-0.16233766,-0.99806825,-9.82404692,-8.53658537,1.0687491,2.18098958,Industrial Services,Oil & Gas Pipelines,16887837946.52944,30.77,30.9108,31.159,32.43515,48.20561665,0.47708186,30.12155571,31.41844429,,Canada,NYSE
LMB,"Limbach Holdings, Inc.",31.33,32.1091,31.04,31.51,140888,4439380.88,0.17,0.54243778,-1.56201187,-12.78715749,-9.7393297,7.9109589,32.56205301,89.70499699,322.38605898,203.27237729,1.3856636,3.44426546,Miscellaneous,Miscellaneous,346717882.0357371,34.448,30.6324,26.1322,19.928025,45.3861967,2.01895235,30.97146955,37.92453045,,United States,NASDAQ
QDIV,Global X S&P 500 Quality Dividend ETF,31.3395,31.3395,31.21,31.3339,5526,173151.1314,0.0139,0.04438059,-0.15422706,-1.46572327,0.33269292,-1.404954,0.42916667,2.49885509,3.48051519,-2.29529155,0.87843543,0.41493111,Miscellaneous,Investment Trusts/Mutual Funds,,31.49444,31.928416,31.417506,31.6774455,43.77504608,0.24553446,31.0510871,31.9377929,"Dragonfly Doji, Hammer, Long Lower Shadow",United States,NYSE ARCA
TGN,Investment Managers Series Trust II AXS Brendan Wood TopGun Index ETF,31.34,31.4088,31.34,31.4088,400,12563.52,0.0186,0.05925416,3.62144561,3.62144561,0.41176471,2.97967213,2.10923277,8.3062069,3.42048074,6.47050847,0.8687851,0.21952776,Miscellaneous,Investment Trusts/Mutual Funds,,31.29364,30.384078,,,56.83085342,0.32428155,30.29250505,32.29477495,,United States,NYSE ARCA
VNT,Vontier Corporation,31.34,31.65,30.66,30.94,702365,21731173.1,-0.53,-1.68414363,2.45033113,-1.49633875,3.03030303,6.06787796,-1.02367242,21.52395915,59.89664083,59.1563786,1.6859254,3.22896282,Transportation,Other Transportation,4787604205.386083,30.6375,30.744,30.2846,26.905,54.46059217,0.61299789,29.45153415,31.82346585,,United States,NYSE
HEZU,iShares Currency Hedged MSCI Eurozone ETF,31.34,31.39,31.26,31.36,88409,2772506.24,0.05,0.15969339,-0.79088896,-1.25944584,0.25575448,1.68612192,-2.36612702,2.48366013,2.61780105,9.42079553,0.8102224,0.41586692,Miscellaneous,Investment Trusts/Mutual Funds,,31.472935,31.734574,31.873132,31.205681,46.73174943,0.25632574,31.00362847,31.94224153,,United States,NYSE ARCA
NWPX,Northwest Pipe Company,31.34,31.34,30.652,30.77,22778,700879.06,-0.46,-1.47294268,-1.75606641,-7.01118163,-1.1881824,-2.25540025,3.8649789,1.31708923,-1.25160462,-9.07210402,1.0453231,2.24455174,Non-Energy Minerals,Construction Materials,308136818.72334296,31.8545,31.7728,30.0889,32.358425,42.11317,0.76413244,30.36037183,33.34862817,,United States,NASDAQ
GFEB,First Trust Exchange-Traded Fund VIII FT Cboe Vest U.S. Equity Moderate Buffer ETF - February,31.36,31.43,31.28,31.4009,17794,558747.6146,-0.0389,-0.12372852,-0.07541862,-0.45586105,-0.34623929,1.42737169,1.95097403,8.05540262,7.46372348,7.46372348,0.5114961,0.51086957,Miscellaneous,Investment Trusts/Mutual Funds,,31.399245,31.37531,30.863171,,50.67943012,0.13358456,31.07871527,31.71977473,,United States,NYSE ARCA
SGRY,"Surgery Partners, Inc.",31.37,31.61,30.3,30.35,578242,17549644.7,-1.01,-3.22066327,-2.75552707,-16.29895201,-6.90184049,-4.55974843,-26.10177745,-5.21549032,13.62785474,6.41654979,2.2304313,4.32343234,Health Services,Hospital/Nursing Management,3839242426.0108423,33.605,36.2766,37.6235,34.8526,30.82390565,1.1549768,30.0053528,37.2046472,,United States,NASDAQ
DURA,VanEck Durable High Dividend ETF,31.37,31.388,31.27,31.388,6777,212716.476,-0.0392,-0.12473272,-0.06526896,-0.83093741,0.70132887,0.18512608,-0.60797973,3.7962963,5.60634149,-1.57385254,0.6930799,0.50271826,Miscellaneous,Investment Trusts/Mutual Funds,,31.38077,31.725168,31.421577,31.515678,47.78956861,0.19719154,30.96097203,31.80056797,"Hammer, Long Lower Shadow",United States,NYSE ARCA
GMAY,First Trust Exchange-Traded Fund VIII FT Cboe Vest U.S. Equity Moderate Buffer ETF - May,31.39,31.4,31.2901,31.37,11786,369726.82,-0.03,-0.0955414,-0.06371456,-0.50745322,-0.3389809,1.5210356,1.75154071,3.70247934,3.70247934,3.70247934,0.4780939,0.3512293,Miscellaneous,Investment Trusts/Mutual Funds,,31.381075,31.386718,,,49.78575804,0.14548958,31.08435864,31.67779136,,United States,NYSE ARCA
LZB,La-Z-Boy Incorporated,31.4,31.66,31.275,31.3,376907,11797189.1,-0.09,-0.28671551,-1.94235589,1.45867099,1.13085622,2.82522996,22.50489237,7.93103448,26.05718888,35.26361279,1.0339198,1.23101519,Consumer Durables,Home Furnishings,1347513187.4418602,30.773,31.0398,29.4404,28.43115,52.24067327,0.83746372,29.0891936,32.4568064,,United States,NYSE
