Ticker,Description,Price,Open,High,Low,Pre-market Close,Post-market Close,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
MTCH,"Match Group, Inc.",41.14,41.35,41.86,40.92,41.5,,1529897,62939962.58,-0.44,-1.05820106,-6.81766704,-12.22530403,-4.08020518,-8.42515303,1.42998028,4.36326738,-20.97579716,-2.85714286,2.110033,2.2971652,Technology Services,Internet Software/Services,11440489870.566137,44.1115,44.9772,41.4435,41.616375,34.23309725,1.40999891,41.05734038,47.16565962,,United States,NASDAQ
CTS,CTS Corporation,41.11,41.41,41.41,41.03,,,21752,894224.72,-0.58,-1.39122092,-1.36756238,-7.92833147,-1.39122092,-6.22718978,-2.11904762,-9.10899845,-4.79388606,3.11010785,0.48500034,1.60857909,Electronic Technology,Electronic Production Equipment,1289019513.828736,42.94,43.4318,43.4541,43.56475,37.11231272,0.99170155,39.95910081,45.92089919,,United States,NYSE
HAL,Halliburton Company,41.045,41.42,41.5,40.515,41.38,,2274935,93374707.075,-0.245,-0.59336401,-2.52909048,6.27912998,-3.2869934,4.94758374,35.77571948,43.51398601,46.11961552,5.35164271,1.3263814,2.43119832,Industrial Services,Oilfield Services/Equipment,36880832250.27973,40.57175,39.4899,35.46235,35.884625,55.28618842,0.96209485,37.6584919,43.4850081,,United States,NYSE
FIGB,Fidelity Investment Grade Bond ETF,41.36,41.4385,41.4385,41.355,,,2345,96989.2,-0.3187,-0.76465917,-1.12359551,-2.28505547,-1.42993327,-0.79155673,-4.56852792,-5.48446069,-4.01485263,-3.3870591,0.16970232,0.78273486,Miscellaneous,Investment Trusts/Mutual Funds,,41.945525,42.255932,42.634711,42.959028,29.47118282,0.20891547,41.51336534,42.37768466,,United States,NYSE ARCA
TAGG,T. Rowe Price QM U.S. Bond ETF,41.4066,41.47,41.47,41.4066,,,173,7163.3418,0.0166,0.04010631,-0.08059846,-1.3842116,-0.42469074,-0.00821058,-3.36826924,-4.92912149,-3.59033822,-2.45795053,0.1654187,0.19320591,Miscellaneous,Investment Trusts/Mutual Funds,,41.61346,41.928176,42.383967,42.7081275,41.60054947,0.14823109,41.2900607,41.9368593,Marubozu Black,United States,NYSE ARCA
HRB,"H&R Block, Inc.",41.42,41.47,41.605,41.26,,,579774,24014239.08,-0.08,-0.19277108,4.49041372,3.6018009,5.79821201,4.80769231,24.72146944,24.98491249,-8.03730018,14.19906259,0.39803967,0.83616093,Consumer Services,Other Consumer Services,6088590843.086747,39.882,36.9882,34.2607,35.6298,73.73069991,0.66621217,38.36088725,41.40311275,Spinning Top Black,United States,NYSE
RCI,"Rogers Communication, Inc.",41.015,41.48,41.48,40.92,,,95303,3908852.545,-0.815,-1.94836242,-1.42994472,0.82350049,-0.83413926,3.67795753,-8.28488372,-9.79766879,-0.03655862,-12.21104452,0.82626045,2.22385142,Communications,Wireless Telecommunications,21663786355.842064,40.58275,41.8417,43.96845,45.554275,49.72952642,0.77682302,38.87272814,42.29277186,,Canada,NYSE
SYBT,"Stock Yards Bancorp, Inc.",41.22,41.49,41.77,41.1,,,18464,761086.08,-0.68,-1.62291169,-4.42847206,-10,-3.420806,-11.58301158,-6.06198724,-20.60862866,-40.77586207,-36.711193,0.80147624,1.94647202,Finance,Regional Banks,1208680107.1775658,43.8405,46.0046,45.4637,52.08245,34.7588173,1.13772062,40.71916391,46.96183609,,United States,NASDAQ
GBX,"Greenbrier Companies, Inc. (The)",40.9699,41.49,41.58,40.23,42.9042,,94603,3875875.4497,1.6599,4.22258967,4.51505102,-3.73613722,4.27564266,-3.4184347,28.95782184,35.30350066,41.178153,20.85516224,1.7133433,5.64255531,Producer Manufacturing,Trucks/Construction/Farm Machinery,1265282897.617853,40.717495,43.215798,37.263999,34.1632495,49.5789035,1.23408966,37.51034909,43.92464091,,United States,NYSE
NYT,New York Times Company (The),42.12,41.5,42.14,41.42,,,447503,18848826.36,0.58,1.39624458,-0.77738516,-4.85656201,-3.17241379,-0.89411765,12.40992794,12.5,41.62743779,28.76796087,0.64565337,1.73829068,Consumer Services,Publishing: Newspapers,6889082335.808377,43.3135,42.4338,40.1409,38.4142,43.37465788,0.82205397,41.45675796,45.17024204,,United States,NYSE
IMTB,iShares Core 5-10 Year USD Bond ETF,41.45,41.51,41.54,41.45,,,13694,567616.3,-0.4255,-1.01610727,-1.05037002,-2.59663964,-1.54394299,-0.63550129,-4.16184971,-6.32768362,-4.05092593,-3.82830626,0.23368847,1.026538,Miscellaneous,Investment Trusts/Mutual Funds,,42.03049,42.355182,42.775306,43.1642925,33.07491287,0.18989903,41.53016082,42.53081918,,United States,NYSE ARCA
IXC,iShares Global Energy ETF,41.13,41.52,41.63,41.01,,,251544,10346004.72,-0.29,-0.70014486,-1.53220014,2.23713647,-1.93133047,3.36768032,14.8241206,17.41364545,13.27458001,6.00515464,0.8056099,1.51182638,Miscellaneous,Investment Trusts/Mutual Funds,,40.9585,39.7932,38.3582,38.5489,54.77408713,0.60842608,39.27298198,42.64401802,,United States,NYSE ARCA
CMA,Comerica Incorporated,41.4,41.53,42.25,41.04,41.4,,967339,40047834.6,-0.47,-1.12252209,-4.98049116,-13.94720432,-6.35602805,-11.57624947,2.22222222,3.44827586,-47.74706551,-38.43866171,1.4569603,2.94834308,Finance,Major Banks,5455547779.288273,45.6425,48.5842,44.3272,52.32795,27.56609372,1.57878595,41.28565768,49.99934232,,United States,NYSE
JMOM,JPMorgan U.S. Momentum Factor ETF,41.33,41.536,41.54,41.3,,,4440,183505.2,-0.57,-1.36038186,-2.12284258,-3.63721147,-2.88638671,-2.03839772,0.5351496,8.84909139,9.25191647,8.90645586,0.98769134,1.4527845,Miscellaneous,Investment Trusts/Mutual Funds,,42.416025,42.654458,41.602787,40.2811435,34.3110199,0.3787944,41.52570257,43.30634743,,United States,NYSE ARCA
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,41.64,41.6,41.64,41.4201,,,5095,212155.8,-0.29,-0.69162891,-1.65328295,-3.78927911,-1.30362645,-2.36811254,1.06796117,4.33475319,4.781077,2.99282711,1.0659772,1.23104483,Miscellaneous,Investment Trusts/Mutual Funds,,42.46924,43.303628,42.13663,42.2573605,37.50705849,0.4960351,41.33315663,43.60532337,"Hammer, Long Lower Shadow",United States,NASDAQ
DON,WisdomTree U.S. MidCap Dividend Fund,41.39,41.6,41.6,41.35,,,56684,2346150.76,-0.39,-0.93346099,-1.87292556,-3.49731872,-2.10501419,-1.96589294,1.87053901,6.92327564,0.82825822,0.12094823,0.9635396,1.03990326,Miscellaneous,Investment Trusts/Mutual Funds,,42.237255,42.901086,41.810743,41.9055715,35.93160372,0.46428429,41.38657347,43.08793653,,United States,NYSE ARCA
ATRC,"AtriCure, Inc.",42.07,41.62,42.18,41.31,41.5,,85317,3589286.19,0.34,0.81476156,-5.77827548,-6.82170543,-5.16230839,-11.24472574,-13.43621399,11.62111966,-4.21220401,-6.51111111,1.8532969,2.1060276,Health Technology,Medical Specialties,1992010241.584472,44.349,49.437,48.7823,45.36,33.45044613,1.45372772,41.3945938,47.3034062,,United States,NASDAQ
PSI,Invesco Semiconductors ETF,41.71,41.63,41.9,41.51,,,34692,1447003.32,-0.4,-0.94989314,-2.79655092,-10.79982891,-5.67616463,-7.16670376,-2.96981684,3.71332493,29.0666596,23.22021239,1.5329722,1.44543483,Miscellaneous,Investment Trusts/Mutual Funds,,44.3865,45.20014748,43.43497856,40.67141198,33.52473177,0.94225548,41.41821245,47.35478755,,United States,NYSE ARCA
CBU,"Community Bank System, Inc.",41.31,41.68,41.875,41.23,,,71167,2939908.77,-0.6,-1.43163923,-5.33913841,-13.12302839,-4.99080037,-13.52313167,-11.40896419,-19.5207481,-37.71109771,-34.32432432,0.6426135,1.6492845,Finance,Major Banks,2211192658.0114536,44.9295,48.364,48.5176,52.8884,24.54269984,1.21476202,41.04943054,48.80956946,,United States,NYSE
GRBK,"Green Brick Partners, Inc.",41.791,41.69,42.39,40.59,42.5,,210359,8791112.969,-0.659,-1.55241461,-2.76640298,-15.50545896,-6.31921094,-12.86280234,-24.46954636,26.25679758,79.05312768,69.81308411,1.7763546,4.58240946,Consumer Durables,Homebuilding,1896407267.2204945,45.91905,50.59302,51.05891,40.802905,31.88914699,1.93838864,41.00936726,50.82873274,,United States,NYSE
SCHA,Schwab U.S. Small-Cap ETF,41.57,41.77,41.79,41.47,42.07,,537463,22342336.91,-0.5,-1.18849536,-3.30309374,-5.99276346,-3.70627751,-3.90661119,-1.56287,5.08088979,1.4397267,1.86228865,1.1976753,1.44682903,Miscellaneous,Investment Trusts/Mutual Funds,,43.2495,44.1892,43.162,42.7216,30.09412164,0.56805928,41.7925652,44.7064348,,United States,NYSE ARCA
PFI,Invesco Dorsey Wright Financial Momentum ETF,41.8322,41.7755,41.8653,41.7755,,,979,40953.7238,-0.5078,-1.19933869,-2.2954572,-2.98654917,-2.39826785,-0.95558744,2.68090329,10.08473684,1.17054672,3.4170581,0.9566564,1.35127048,Miscellaneous,Investment Trusts/Mutual Funds,,42.712865,43.672912,42.214308,41.7889645,35.89491554,0.38745363,41.93835647,43.48737353,,United States,NASDAQ
GHYG,iShares US & Intl High Yield Corp Bond ETF,41.82,41.8,41.82,41.7894,,,1610,67330.2,-0.11,-0.262342,-0.47667437,-1.67888823,-0.90047393,-0.64148254,-0.64148254,0.19166267,3.82323734,0.38406145,0.50159085,0.33644896,Miscellaneous,Investment Trusts/Mutual Funds,,42.13854,42.397732,42.272174,42.232866,37.81486969,0.18503985,41.70298086,42.57409914,,United States,NYSE ARCA
MDC,"M.D.C. Holdings, Inc.",41.465,41.82,41.85,40.9,41.85,,227545,9435153.425,-1.185,-2.77842907,-4.34832757,-12.61327713,-6.29378531,-10.30715985,-6.61036036,10.66186282,38.7253262,28.57364341,1.5042179,4.27872861,Consumer Durables,Homebuilding,3091068250.2936697,45.08925,47.3919,45.31715,40.838675,30.72577762,1.38320249,41.74875561,48.42974439,,United States,NYSE
QARP,Xtrackers Russell 1000 US Quality at a Reasonable Price ETF,41.82,41.82,41.82,41.82,,,1391,58171.62,-0.4499,-1.06435076,-1.79387045,-2.86504001,-2.76679842,-0.92395167,2.12404335,10.95693056,16.36027724,14.32476763,0.863498,1.07580105,Miscellaneous,Investment Trusts/Mutual Funds,,42.689455,42.720522,41.627348,40.020914,37.77050376,0.28968114,41.82700766,43.55190234,,United States,NYSE ARCA
KRE,SPDR S&P Regional Banking ETF,41.57,41.83,42.125,41.255,41.81,,9340365,388278973.05,-0.47,-1.11798287,-4.89590483,-6.71005386,-4.78699038,-6.12014453,4.86881937,0.04813478,-34.76145637,-29.80412023,1.1305842,2.10883529,Miscellaneous,Investment Trusts/Mutual Funds,,43.5875,45.3794,42.9495,48.6948,34.10678383,1.04901952,41.67122366,45.50377634,,United States,NYSE ARCA
UST,ProShares Ultra 7-10 Year Treasury,41.83,41.84,41.87,41.7,42.11,,13165,550691.95,-0.6083,-1.43337504,-3.081557,-6.14468482,-4.08163265,-2.60768335,-11.48963182,-18.02861062,-14.99695184,-12.96296296,0.34267744,1.7705036,Miscellaneous,Investment Trusts/Mutual Funds,,43.49695,44.428948,46.129935,47.571403,27.58146179,0.38291695,42.22840827,44.76549173,Long Lower Shadow,United States,NYSE ARCA
ITEQ,BlueStar Israel Technology ETF,41.5101,41.84,41.84,41.5,,,1390,57699.039,-0.7074,-1.67560846,-2.28135181,-6.47065583,-3.03644008,-4.46467204,-8.92913559,-6.90715407,-11.64303959,-6.38227334,1.3253067,1.72891566,Miscellaneous,Investment Trusts/Mutual Funds,,43.23106,44.871748,45.218482,45.4329495,29.50703804,0.50541361,41.56111172,44.90100828,,United States,NYSE ARCA
MUSI,American Century Multisector Income ETF,41.86,41.86,41.86,41.86,,,1144,47887.84,-0.18,-0.42816365,-0.66445183,-1.9210448,-0.88788919,-0.46367852,-2.16197265,-4.47284345,-3.2787264,-2.56052142,0.18204994,0.43000478,Miscellaneous,Investment Trusts/Mutual Funds,,42.24982,42.454022,42.748088,43.0589425,34.48247955,0.12776833,41.8636822,42.6359578,,United States,NYSE ARCA
YLDE,ClearBridge Dividend Strategy ESG ETF,41.8793,41.8793,41.8793,41.8793,,,95,3978.5335,-0.1857,-0.44145965,-0.67757619,-1.34068657,-0.50059397,-0.04940334,0.62301778,9.28836117,11.4700559,6.83767443,0.9220105,0.44341715,Miscellaneous,Investment Trusts/Mutual Funds,,42.12366,42.426106,41.712319,40.6780285,43.61891478,0.21939448,41.64604792,42.60127208,,United States,NASDAQ
NAPR,Innovator Growth-100 Power Buffer ETF - April,41.88,41.88,41.88,41.88,,,190,7957.2,-0.232,-0.55091185,-0.98635371,-1.21150362,-1.38921592,0.21560233,1.08616944,9.17622523,19.33323835,22.34881683,0.6829204,0.55396371,Miscellaneous,Investment Trusts/Mutual Funds,,42.239775,42.106234,41.35595,39.082425,41.73241259,0.18854408,41.75553756,42.72401244,,United States,NYSE ARCA
NVDS,AXS 1.25X NVDA Bear Daily ETF,42.11,41.89,42.24,41.29,41.9,,666678,28073810.58,1.01,2.45742092,7.50574419,24.36503249,13.71860654,20.27992002,-0.21327014,-49.26506024,-84.46985064,-78.17003629,-1.9321622,2.76095907,Miscellaneous,Investment Trusts/Mutual Funds,,37.1165,38.1128,46.6424,86.2061825,67.0959795,1.68444667,32.58715888,41.64584112,,United States,NASDAQ
PEXL,Pacer US Export Leaders ETF,41.51,41.89,41.89,41.51,,,9879,410077.29,-0.5887,-1.39838047,-2.63205425,-5.9156845,-3.03667367,-2.65009381,-1.07244995,5.30187722,15.69119287,12.83264019,1.2752818,1.41821248,Miscellaneous,Investment Trusts/Mutual Funds,,43.0169,43.636758,42.491442,41.093689,31.70058247,0.48591433,41.56678946,44.46701054,Marubozu Black,United States,NYSE ARCA
SRCE,1st Source Corporation,42.12,41.93,42.4328,41.78,,,6663,280645.56,0.02,0.04750594,-3.01634815,-5.75072723,-3.01634815,-5.02818489,-0.44906641,-2.29645094,-14.73684211,-20.66302505,0.7437689,1.56247008,Finance,Regional Banks,1039853529.6114014,43.859,45.2022,44.0318,46.38365,34.92246427,0.98994677,41.89077339,45.82722661,,United States,NASDAQ
SIFI,Harbor Scientific Alpha Income ETF,41.9404,41.9404,41.9404,41.9404,,,2,83.8808,-0.048,-0.11431729,-0.24427314,-1.03191065,-0.1820696,0.02480324,-0.1894336,-1.89426014,-1.43266745,-0.97980423,0.12474638,0.11444812,Miscellaneous,Investment Trusts/Mutual Funds,,42.060385,42.128688,42.391587,42.4908765,43.73711477,0.09655902,41.82308457,42.29768543,,United States,NYSE ARCA
AGGY,WisdomTree Yield Enhanced U.S. Aggregate Bond Fund,41.915,41.95,41.95,41.87,,,75564,3167265.06,-0.235,-0.55753262,-0.67535545,-1.71180678,-1.09721567,-0.36843356,-3.2879557,-4.78191731,-3.46614463,-2.52325581,0.19938897,0.66873657,Miscellaneous,Investment Trusts/Mutual Funds,,42.30475,42.573426,42.900521,43.2211855,34.06381901,0.15351121,41.97459133,42.63490867,,United States,NYSE ARCA
SRLN,SPDR Blackstone Senior Loan ETF,41.935,41.98,41.98,41.92,,,875183,36700799.10500001,-0.085,-0.20228463,-0.1547619,-0.43922127,-0.22602903,0.29897154,0.92659446,2.78186275,-0.1547619,2.33040508,0.21505551,0.23854962,Miscellaneous,Investment Trusts/Mutual Funds,,41.94875,41.8237,41.57005,41.519175,52.86245131,0.09685864,41.76161703,42.13588297,,United States,NYSE ARCA
FNF,"FNF Group of Fidelity National Financial, Inc.",41.8203,42,42.11,41.65,42.1,,743968,31112964.9504,-0.3897,-0.92324094,-2.3346567,1.01521739,-1.66870444,4.89164786,21.74759825,27.89082569,8.41126147,10.75291314,1.071927,1.34453782,Finance,Specialty Insurance,11382412593.308702,41.961515,40.459806,37.708003,37.9374515,52.35952221,0.79430042,40.03421792,43.88881208,,United States,NYSE
YELP,Yelp Inc.,42.07,42,42.47,41.71,,,115956,4878268.92,-0.22,-0.52021755,-1.65965404,-1.82030338,-5.01241815,2.6097561,19.04357668,41.12713854,21.65991903,51.16780453,1.3157052,1.82210501,Technology Services,Internet Software/Services,2890780258.671554,43.1865,42.8444,38.2992,33.9272,43.40127869,1.06644741,41.62388328,44.74911672,Spinning Top White,United States,NYSE
PEMX,Putnam ETF Trust Putnam Emerging Markets ex-China ETF,42.0244,42.0244,42.0244,42.0244,,,8,336.1952,-0.4475,-1.05363782,-2.08553222,-1.79471121,-1.25660257,0.77793765,-1.07250471,4.25407347,4.25407347,4.25407347,0.95229167,1.06485756,Miscellaneous,Investment Trusts/Mutual Funds,,42.962695,,,,45.52134558,0.40726419,41.46899108,44.45639892,,United States,NYSE ARCA
PSCF,Invesco S&P SmallCap Financials ETF,41.94,42.0299,42.0299,41.94,,,4280,179503.2,-0.5148,-1.21258374,-4.3585937,-5.45664396,-4.69308173,-3.38631652,2.9202454,2.567865,-15.7323689,-13.02364164,1.1382561,1.22746781,Miscellaneous,Investment Trusts/Mutual Funds,,43.56966,44.75822,43.039726,45.2180685,32.69641269,0.48422635,42.1831495,44.9561705,,United States,NASDAQ
HLAL,Wahed FTSE USA Shariah ETF,41.93,42.04,42.04,41.8401,42.32,,25434,1066447.62,-0.39,-0.92155009,-2.19267553,-3.43159834,-3.25334564,-0.96835144,0.02385496,11.87299893,16.08527132,18.78186969,1.0090694,1.14698579,Miscellaneous,Investment Trusts/Mutual Funds,,42.9325,42.9976,41.9986,39.6207345,37.96002677,0.4322338,41.91230639,43.95269361,,United States,NASDAQ
BANR,Banner Corporation,42.09,42.05,42.5924,41.74,,,30176,1270107.84,-0.33,-0.77793494,-2.88417167,-3.35246843,-3.64010989,-3.68421053,-3.68421053,-19.85910129,-33.0629771,-33.60151443,0.90533674,2.04216579,Finance,Regional Banks,1445589869.8493636,43.38,45.175,45.2237,52.50435,34.97579287,1.02120626,42.33708102,44.42291898,Doji,United States,NASDAQ
XLSR,SPDR SSGA U.S. Sector Rotation ETF,41.835,42.06,42.06,41.79,,,30224,1264421.04,-0.485,-1.14603025,-2.84486763,-4.26773455,-3.58377506,-1.97985005,-1.12266604,9.37254902,7.48972251,6.72193878,0.9706701,1.26824599,Miscellaneous,Investment Trusts/Mutual Funds,,43.0635,43.395334,42.455667,41.1139975,33.93100923,0.41881365,42.04911299,44.07788701,,United States,NYSE ARCA
C,"Citigroup, Inc.",41.975,42.06,42.36,41.815,42,,6146919,258016925.025,-0.325,-0.76832151,-1.72090845,1.65899734,-1.90465062,-0.79177499,-8.94793926,-2.01914099,-11.16402116,-8.25136612,1.2160449,1.30336004,Finance,Major Banks,80831361594.03075,41.68725,43.9219,45.15785,46.595425,44.83133181,0.76903701,40.23957091,43.13492909,,United States,NYSE
CENTA,Central Garden & Pet Company,42.435,42.07,42.9,42,,,100231,4253302.485,0.015,0.03536068,0.70004746,4.00735294,8.80769231,4.59699285,18.76574307,14.68918919,18.3022024,17.58104738,0.6639411,2.14285714,Consumer Non-Durables,Consumer Sundries,2333916798.100778,40.61825,40.2247,37.96755,37.888825,64.80253472,1.03615135,38.04029485,43.19620515,,United States,NASDAQ
SCHK,Schwab 1000 Index ETF,41.87,42.09,42.09,41.81,,,84107,3521560.09,-0.44,-1.03994328,-2.53724395,-3.72499425,-3.32486724,-1.64435048,0.26340996,10.85517607,11.8024032,12.61430877,1.0395031,1.19588615,Miscellaneous,Investment Trusts/Mutual Funds,,42.973,43.1932,42.144,40.37035,34.90524052,0.3987135,42.04189098,43.90410902,,United States,NYSE ARCA
FC,Franklin Covey Company,41.645,42.13,42.475,41.47,,,21048,876543.96,-0.865,-2.03481534,-2.01176471,-2.40215608,0.0841144,-6.91774698,17.40907809,-8.57299671,-11.89972498,-12.1042634,0.6854302,2.50783699,Commercial Services,Miscellaneous Commercial Services,549894240.2653494,42.55775,44.6219,41.13335,42.993025,38.89040026,0.91390703,40.24551196,44.86998804,,United States,NYSE
EPR,EPR Properties,42.185,42.17,42.41,41.55,42.11,,249448,10522963.88,-0.575,-1.34471469,-0.9741784,-5.79499777,-1.89534884,-2.16836735,-3.59917733,23.45624817,-0.03554502,11.27670799,0.9163058,2.91215403,Finance,Real Estate Investment Trusts,3220869666,43.65475,43.9061,43.85745,41.818375,35.87843171,0.79454399,41.88053616,45.42896384,,United States,NYSE
IONS,"Ionis Pharmaceuticals, Inc.",41.91,42.18,42.35,41.57,,,188525,7901082.75,-0.63,-1.4809591,-2.3304591,4.07251055,-3.76578645,7.07715892,2.26939971,25.36643733,-9.87096774,10.43478261,0.7591235,2.33341352,Health Technology,Pharmaceuticals: Major,6006801271.549365,41.4485,40.699,40.1887,38.8149,53.64544803,1.06930095,38.76655835,44.13044165,,United States,NASDAQ
DJD,Invesco Dow Jones Industrial Average Dividend ETF,42.115,42.2,42.3,42.115,,,10166,428141.09,-0.355,-0.83588415,-2.19461217,-3.33945375,-2.75917802,-1.80694801,-0.46088395,2.97066015,4.71158628,-4.28409091,0.84499496,0.84293007,Miscellaneous,Investment Trusts/Mutual Funds,,43.039965,43.22877,42.743158,43.1356405,34.28276146,0.37754779,42.21604251,43.86388749,,United States,NYSE ARCA
UEVM,VictoryShares Emerging Markets Value Momentum ETF,42.0255,42.25,42.27,41.98,,,3200,134481.6,0.0755,0.17997616,-0.029735,0.27559055,0.46736792,1.95414847,0.13223731,3.30752212,8.45290323,4.178235,0.54373634,0.76226775,Miscellaneous,Investment Trusts/Mutual Funds,,42.076895,42.541928,42.260714,41.589551,48.14081562,0.26362138,41.62049211,42.53329789,,United States,NASDAQ
VBND,Vident U.S. Bond Strategy ETF,42.2055,42.26,42.329,42.2055,,,19295,814355.1225,0.0313,0.07421599,-0.04618117,-1.12844131,-0.17620624,0.44145645,-1.97874935,-3.72833029,-2.55021935,-2.09812109,0.17184006,0.36677684,Miscellaneous,Investment Trusts/Mutual Funds,,42.384905,42.61272,42.879642,43.2290175,41.19851378,0.14822989,42.11911785,42.65069215,,United States,NYSE ARCA
INSW,"International Seaways, Inc.",42.01,42.26,43.25,41.52,42.58,,198699,8347344.99,0.06,0.14302741,2.53844276,-2.23411683,2.83965728,-10.08133562,13.05166846,0.47835446,15.41208791,14.71873293,-0.0283231,4.16666667,Transportation,Marine Shipping,2053852565.6707983,42.591,42.27,39.9106,40.55995,47.39524025,1.44371235,39.74157269,45.44042731,,United States,NYSE
DKL,"Delek Logistics Partners, L.P.",42.845,42.26,43.7,42.26,43.3,,25727,1102273.315,0.285,0.66964286,3.24096386,2.62275449,0.693302,7.21971972,-23.93928635,-12.31068359,-21.11029276,-6.53359511,0.90168744,3.40747752,Industrial Services,Oil & Gas Pipelines,1867449685.9955351,41.76125,43.3503,47.20435,47.713275,53.04466707,1.69663979,40.09013099,43.43236901,,United States,NYSE
GNMA,iShares GNMA Bond ETF,42.23,42.28,42.387,41.54,,,14949,631296.27,-0.31,-0.72872591,-0.91506335,-2.3583815,-1.46990201,-0.37744751,-3.95724358,-5.79968771,-3.95724358,-3.71637027,0.22323722,2.40731825,Miscellaneous,Investment Trusts/Mutual Funds,,42.75446,43.058484,43.501063,43.897321,35.35250116,0.27759606,42.27932995,43.22959005,Long Lower Shadow,United States,NASDAQ
BKIS,BNY Mellon Sustainable International Equity ETF,42.1884,42.29,42.29,42.1884,,,141,5948.5644,0.0239,0.05668275,0.05668275,-2.98216405,-0.45210005,-0.82535056,-7.9161501,-0.80319774,14.45577862,2.9560413,0.7583815,0.29747514,Miscellaneous,Investment Trusts/Mutual Funds,,43.50784,44.17003,42.555765,42.183141,37.39922984,0.43395592,41.21859241,45.79708759,Marubozu Black,United States,NYSE ARCA
IGE,iShares North American Natural Resources ETF,41.88,42.3,42.4,41.75,,,28853,1208363.64,-0.42,-0.9929078,-2.33208955,-0.04534714,-2.87569573,1.52727273,12.70182992,15.27663088,9.26167493,3.22898694,0.9408094,1.55688623,Miscellaneous,Investment Trusts/Mutual Funds,,42.22445,41.44678,39.770789,40.034007,48.1709979,0.62047198,40.90346969,43.54543031,,United States,NYSE ARCA
WABC,Westamerica Bancorporation,42.56,42.3,43.03,42.0194,,,20901,889546.56,0.05,0.11761938,-2.89755875,-3.33863275,-2.72,-6.17283951,8.82127333,-5,-23.78223496,-28.30188679,0.74921024,2.40507956,Finance,Regional Banks,1134162975.3074572,43.6805,45.6008,42.5904,47.4097,36.83537232,0.94811181,42.27601469,45.08498531,,United States,NASDAQ
GHYB,Goldman Sachs Access High Yield Corporate Bond ETF,42.2881,42.3012,42.3012,42.24,,,1573,66519.1813,-0.1826,-0.42994347,-0.77012786,-1.74332689,-1.01123359,-0.07537807,-0.1916482,0.56383915,0.56623068,0.39909782,0.4715873,0.54616477,Miscellaneous,Investment Trusts/Mutual Funds,,42.652795,42.755724,42.685711,42.7021265,38.7571321,0.16851799,42.25234303,43.05324697,"Hammer, Long Lower Shadow",United States,NYSE ARCA
SPYV,SPDR Series Trust SPDR Portfolio S&P 500 Value ETF,42.13,42.31,42.3299,42.08,42.55,,711339,29968712.07,-0.42,-0.98707403,-2.49942143,-3.08258569,-3.21617275,-1.4502924,0.16642891,8.91933816,13.37459634,7.41968383,0.94808996,1.11692015,Miscellaneous,Investment Trusts/Mutual Funds,,43.095,43.553,42.6486,41.48795,33.94267707,0.39844913,42.30158964,43.88841036,,United States,NYSE ARCA
EFIV,SPDR S&P 500 ESG ETF,42.15,42.32,42.32,42.13,,,4453,187693.95,-0.46,-1.07955879,-2.34012975,-3.85492701,-3.48065033,-1.83977643,0.14255167,11.39006342,14.72509526,14.94409599,1.0035223,1.13933064,Miscellaneous,Investment Trusts/Mutual Funds,,43.3195,43.486548,42.436588,40.390803,35.11736419,0.40836383,42.32879369,44.31020631,,United States,NYSE ARCA
NJR,NewJersey Resources Corporation,42.625,42.32,42.82,41.69,42.54,,199889,8520268.625,0.455,1.07896609,-2.10151585,1.07896609,-1.51340111,-0.50186741,-9.7501588,-14.88618211,-5.42489461,-14.42481429,0.72603375,2.71048213,Utilities,Gas Distributors,4158576991.214133,42.46025,43.6959,46.17045,48.659225,46.91715252,0.70397435,41.33906993,43.58143007,,United States,NYSE
ATI,ATI Inc.,41.77,42.33,42.33,41.34,,,270266,11289010.82,-1.04,-2.42933894,-6.24017957,-7.85351864,-6.24017957,-5.98694576,5.98832784,12.67871594,35.83739837,38.72467619,1.5178801,3.55587808,Non-Energy Minerals,Other Metals/Minerals,5370984430.369541,44.34,44.7228,41.9015,39.17155,34.7116052,1.22286201,42.42080225,46.25919775,,United States,NYSE
WSC,WillScot Mobile Mini Holdings Corp.,41.86,42.35,42.35,41.41,,,586970,24570564.2,-0.72,-1.69093471,-1.13367974,2.04778157,-1.29686395,0.19147918,-9.72611602,-6.05924596,-1.43630798,-7.63459841,0.68663347,2.82540449,Finance,Finance/Rental/Leasing,8259175212.900422,41.754,43.7804,44.8229,45.77115,45.72041674,0.96626188,40.4147853,43.0932147,,United States,NASDAQ
NUVL,"Nuvalent, Inc.",42.865,42.39,43.18,42.185,,,216560,9282844.4,0.245,0.57484749,-9.49113176,-5.93592276,-9.41462384,2.69525635,1.76875594,55.25172039,139.73713647,41.42197295,2.207873,2.35865829,Health Technology,Biotechnology,2444367672.8328257,45.64775,44.8413,43.02545,36.403225,39.58382527,2.14365749,41.41394028,49.88155972,,United States,NASDAQ
