Ticker,Description,Open,High,Low,Price,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
SVXY,ProShares Short VIX Short Term Futures ETF,93.57,93.88,90.93,91.03,2702311,245991370.33,-1.8,-1.93902833,-1.29039254,0.75262867,-1.09734898,9.42420964,12.02313561,55.60683761,72.92933131,54.3666271,1.078351,3.24425382,Miscellaneous,Investment Trusts/Mutual Funds,,89.9455,87.3294,81.55215,72.0365,56.31630563,1.9328087,84.34638409,95.54461591,Bearish Engulfing,United States,NYSE ARCA
SUSA,iShares MSCI USA ESG Select ETF,93.62,93.78,92.6,92.61,86128,7976314.08,-0.77,-0.82458771,-1.06826194,-3.02617801,-1.62523901,0.32499188,1.09158389,10.63194361,12.5546913,11.72638436,1.0906725,1.27429806,Miscellaneous,Investment Trusts/Mutual Funds,,94.194,94.722,92.350763,89.0588815,39.20057241,0.86433625,92.3149215,96.0730785,,United States,NYSE ARCA
LDUR,PIMCO Enhanced Low Duration Active Exchange-Traded Fund,93.66,93.76,93.58,93.58,23208,2171804.64,-0.05,-0.05340169,-0.10674637,-0.49973418,-0.1280683,-0.30893789,-0.42562247,-2.00020945,-1.35975545,-0.73194017,0.02277602,0.19234879,Miscellaneous,Investment Trusts/Mutual Funds,,93.71675,93.75508,93.979787,94.2359735,43.03136096,0.16205166,93.4462269,93.9872731,,United States,NYSE ARCA
SPXE,ProShares S&P 500 Ex-Energy ETF,93.66,93.66,93.66,93.66,121,11332.86,-0.9381,-0.99166897,-1.09716048,-2.55554989,-1.19888393,0.24960718,0.22407561,11.13668887,14.13558079,15.43012078,1.0203885,1.00160154,Miscellaneous,Investment Trusts/Mutual Funds,,94.979585,95.496226,93.225747,88.99596,40.68225882,0.57299588,93.34797693,96.61119307,,United States,NYSE ARCA
IWP,iShares Russell Midcap Growth ETF,93.7,94.01,92.81,92.81,474032,43994909.92,-0.6,-0.64232952,-1.20289547,-3.53393618,-2.1920118,-0.1935692,-1.24494573,7.22042514,9.91236381,10.08184083,1.2447047,1.29296412,Miscellaneous,Investment Trusts/Mutual Funds,,94.784,96.1766,94.1697,91.37655,36.65677305,1.00861107,92.44327874,97.12472126,,United States,NYSE ARCA
NKE,"Nike, Inc.",93.97,95.4,93.83,94.04,10079981,947921413.24,-0.58,-0.61297823,-2.3062539,-7.54104808,-2.34683281,-10.83720489,-15.14167118,-21.78324877,-9.42015026,-20.67482075,1.2263813,1.67323884,Consumer Non-Durables,Apparel/Footwear,143888195187.56332,98.2865,104.0694,108.5621,114.7337,26.23223602,1.73413133,93.36092887,103.21207113,Long Upper Shadow,United States,NYSE
AMED,Amedisys Inc,94,94.135,93.85,94.08,278168,26170045.44,0.11,0.11705864,0.37341299,0.352,0.80360013,2.13874715,3.55531095,34.4,-20.23738872,11.53526971,1.0789279,0.30367608,Health Services,Medical/Nursing Services,3070109036.78706,93.5435,92.385,88.476,86.54915,65.24594514,0.54870517,92.81782032,94.26917968,,United States,NASDAQ
VLUE,iShares MSCI USA Value Factor ETF,94.06,94.48,93.19,93.19,376401,35076809.19,-0.65,-0.69266837,-0.95653098,-1.34448444,-1.09318616,0.58283864,1.49204966,6.58812764,3.68268803,1.85812657,1.032403,1.3842687,Miscellaneous,Investment Trusts/Mutual Funds,,93.828,94.7553,92.8782,93.2116,43.09248073,0.94457943,92.36200409,95.29399591,,United States,NYSE ARCA
WFRD,Weatherford International plc,94.13,95.37,92.45,92.52,1309796,121182325.92,-2.16,-2.28136882,-4.33254059,4.51875282,-5.25345622,8.08411215,52.09600526,74.27010736,191.95329757,83.89982111,0.88392586,3.15846403,Industrial Services,Oilfield Services/Equipment,6668346974.673003,91.415,85.3374,73.8116,65.22205,56.80894376,2.82665531,82.52593593,100.30406407,,United States,NASDAQ
WIX,Wix.com Ltd.,94.13,95.43,93.445,94.05,344075,32360253.75,-0.19,-0.2016129,-1.33235418,-4.77877898,0.18108223,7.95454545,19.91584853,-2.38713025,10.99964593,21.2453268,2.0319047,2.12424421,Technology Services,Information Technology Services,5343983276.189516,94.3825,90.7156,84.5593,85.79565,52.68745436,2.93442455,90.46275575,98.30224425,,Israel,NASDAQ
IRTC,"iRhythm Technologies, Inc.",94.18,94.18,89.17,89.37,320092,28606622.04000001,-4.14,-4.42733397,-1.2813432,-13.54358131,-7.12875403,-18.49521204,-9.32426948,-24.67127444,-41.07990506,-5.92631579,1.6023314,5.61848155,Health Technology,Medical Specialties,2732713057.781521,99.1885,103.348,108.44375,109.425625,33.87908949,3.85240183,88.39486989,109.98213011,,United States,NASDAQ
LDOS,"Leidos Holdings, Inc.",94.19,94.91,93.59,93.85,475510,44626613.5,0.16,0.17077596,-0.20204168,-3.75346118,-2.29047371,-2.0252636,8.43443096,3.93133998,0.89228123,-10.15699789,0.6181571,1.41040709,Electronic Technology,Aerospace & Defense,12890402947.77244,95.91,95.1176,89.1241,93.48635,40.2834385,1.32313588,93.08593909,98.73406091,,United States,NYSE
CPA,"Copa Holdings, S.A.",94.26,95.48,93.55,93.65,321273,30087216.45000001,0.11,0.11759675,-0.05336179,-7.91543756,-3.82047859,-2.12165552,-14.49831097,8.34104581,24.41875913,11.90106345,0.783309,2.07375735,Transportation,Airlines,3691292337.1327777,98.6515,105.1336,105.3588,97.1427,31.44151657,2.53045158,92.45571022,104.84728978,,Panama,NYSE
DUK,Duke Energy Corporation (Holding Company),94.28,95.41,93.7642,94.37,2854257,269356233.09000003,0.53,0.56479113,-0.85101912,6.27252252,2.09888564,3.93171806,2.39800347,2.95657866,-10.98849274,-8.55620155,0.48658094,1.75525414,Utilities,Electric Utilities,72731671539.75981,91.202,91.8992,92.1738,95.7289,60.56181253,1.6209315,86.02537716,96.37862284,,United States,NYSE
CFR,"Cullen/Frost Bankers, Inc.",94.44,95.11,93.01,93.19,264648,24662547.12,-0.72,-0.76669151,-2.94730265,-1.41753941,-2.97761583,-4.54778244,-14.28440029,-3.14903346,-33.53067047,-30.16860247,0.5515203,2.25782174,Finance,Regional Banks,5975632659.501758,94.7035,102.1584,103.5194,113.08445,37.83450049,2.26348608,92.06458905,97.34241095,,United States,NYSE
FND,"Floor & Decor Holdings, Inc.",94.47,95.14,93.45,93.69,1717253,160889433.57,0.89,0.95905172,-0.11727079,-6.02808425,0.87209302,-5.24878641,-2.43673852,2.95604396,20.20785219,31.29204036,2.003819,2.50401284,Retail Trade,Home Improvement Chains,9972605758.362286,96.1045,103.2572,99.6085,93.78925,38.87751159,2.67679282,90.74093598,101.46806402,,United States,NYSE
FNX,First Trust Mid Cap Core AlphaDEX Fund,94.59,95.2152,93.48,93.48,14572,1362190.56,-0.74,-0.78539588,-1.32995567,-4.12307692,-1.85826772,-2.02284876,0.57019903,10.53565094,6.59064994,5.86636467,1.1521006,1.85622593,Miscellaneous,Investment Trusts/Mutual Funds,,95.48297,97.316354,94.244782,92.7236875,37.51719812,1.13679555,93.03402873,97.93191127,,United States,NASDAQ
NVO,Novo Nordisk A/S,94.7,96.42,93.54,94.73,5596913,530195568.49,1.205,1.28842555,-0.50937352,2.06874259,-1.53318435,2.21742649,18.55328202,26.33193305,91.7611336,38.01996066,0.1615504,3.09493265,Health Technology,Pharmaceuticals: Major,365303832514.7459,95.254,88.7568,84.9122,78.41935,54.00408734,2.14364016,91.43884522,99.06915478,Doji,Denmark,NYSE
ONEY,SPDR Russell 1000 Yield Focus ETF,94.75,95.12,93.83,93.855,18067,1695678.285,-0.475,-0.50355136,-1.90688706,-2.80760763,-2.12222338,-2.06094125,0.88681071,6.02688658,3.5127385,-0.18611082,1.010282,1.37482681,Miscellaneous,Investment Trusts/Mutual Funds,,95.50189,97.174328,94.87561,95.3720785,38.10321541,1.01165384,93.75735118,97.24642882,,United States,NYSE ARCA
WYNN,"Wynn Resorts, Limited",94.85,95.41,93.47,93.69,1045717,97973225.73,-1.03,-1.08741554,-3.45218467,-7.58532255,-1.10829639,-0.32978723,-11.27840909,-10.64377682,38.8,8.79006038,1.1691034,2.07553226,Consumer Services,Casinos/Gaming,10674695148.800358,96.6505,101.112,103.2632,102.442025,37.71431207,2.44009376,92.42716258,100.87383742,,United States,NASDAQ
ON,ON Semiconductor Corporation,94.97,95.69,92.79,92.84,2890784,268380386.56,-1.4,-1.48556876,-0.2792696,-5.70790169,-4.11072093,1.46448087,6.62685196,16.31170133,33.71741322,45.17591869,1.9187058,3.12533678,Electronic Technology,Semiconductors,40063147848.03906,96.053,98.062,92.3207,83.20765,40.31971294,3.06679801,90.4820464,101.6239536,,United States,NASDAQ
SNEX,StoneX Group Inc.,95.1,95.1,94.25,94.42,53856,5085083.52,-0.12,-0.1269304,1.17873982,0.57520239,2.57468767,-3.18876243,7.78538813,-1.58432354,9.66318235,-0.73591253,0.7283107,0.90185676,Finance,Investment Banks/Brokers,1963441594.3486352,93.6165,93.6107,89.6718,93.34855,53.44218293,1.84644372,89.80634895,97.42665105,,United States,NASDAQ
IAK,iShares U.S. Insurance ETF,95.18,95.68,94.95,95.0144,14399,1368112.3456,0.2044,0.21558907,1.73784738,4.30437331,2.27599569,5.50122141,9.97037037,17.89849857,12.32344249,3.45644599,0.6533091,0.91627172,Miscellaneous,Investment Trusts/Mutual Funds,,91.87671,90.910606,88.609053,89.4198485,69.98829341,0.94537843,88.66458132,95.08883868,,United States,NYSE ARCA
CHD,"Church & Dwight Company, Inc.",95.19,95.69,94.785,95.11,819179,77912114.69,0.27,0.28469,-0.11552195,-1.71540767,-0.22031053,2.57765315,-1.8675196,12.06551196,25.30961792,17.78328173,0.5711357,0.95479242,Consumer Non-Durables,Household/Personal Care,23401527536.52404,95.1135,95.7068,95.8674,90.075,49.1405164,1.36198463,92.82441918,97.40258082,Spinning Top Black,United States,NYSE
TGIF,SoFi Weekly Income ETF,95.3299,95.3299,95.3299,95.3299,609,58055.9091,0.2699,0.28392594,0.22098472,-0.11536044,0.38033584,0.55249609,0.87820106,2.75940498,1.69607425,2.51629207,0.2494651,0.28312208,Miscellaneous,Investment Trusts/Mutual Funds,,95.230045,95.290076,94.826225,94.496199,52.71511199,0.28001242,94.87143225,95.58865775,,United States,NYSE ARCA
DXCM,"DexCom, Inc.",95.37,95.81,92.36,92.63,3073274,284677370.62,-1.53,-1.6248938,-3.86092372,-8.26896415,-11.77254977,-12.61320755,-27.41164486,-18.93050936,6.12969753,-18.95888014,1.5109653,3.73538328,Health Technology,Medical Specialties,35928565828.57232,101.3055,113.965,118.3385,116.080175,30.13658177,4.03884157,93.24951285,109.36148715,,United States,NASDAQ
XYL,Xylem Inc.,95.43,95.86,93.47,93.57,1750343,163779594.51,-1.27,-1.33909743,-2.0722135,-9.62912884,-3.46641907,-5.8746605,-17.66103485,-2.89539228,-2.06196358,-16.36574902,1.0206294,2.55697015,Producer Manufacturing,Industrial Machinery,22534325335.835297,98.28,103.9394,105.632,105.58595,28.93310695,1.91605573,91.90434944,104.65565056,,United States,NYSE
SBUX,Starbucks Corporation,95.45,96.62,95.05,95.16,4567389,434632737.24,-0.13,-0.13642565,-1.11191936,-2.33990148,-1.08108108,-2.21948212,-6.17235259,-3.1154551,3.81845952,-5.3699284,0.88632005,1.65176223,Consumer Services,Restaurants,108996267370.39561,96.4485,98.9867,100.43095,102.1911,40.34328905,1.54104722,93.91403142,98.98296858,,United States,NASDAQ
AGG,iShares Core U.S. Aggregate Bond ETF,95.57,95.6981,95.3,95.3,6282725,598743692.5,-0.05,-0.05243838,-0.19897371,-1.54958678,-0.32423387,0.04724161,-2.92350005,-4.96609493,-2.96303839,-2.72532408,0.18570873,0.41773347,Miscellaneous,Investment Trusts/Mutual Funds,,95.869,96.5122,97.4203,98.1759,39.69560235,0.37384112,95.02408817,96.71391183,,United States,NYSE ARCA
DOOR,Masonite International Corporation,95.63,95.93,92.66,93.26,264810,24696180.6,-1.73,-1.82124434,-1.87289562,-9.20066206,-4.00411734,-9.58797867,-7.07453169,8.70730854,25.19801316,13.74557873,1.0732257,3.52903087,Producer Manufacturing,Building Products,2052039780.9704185,98.7515,101.916,98.8501,92.4701,32.34768228,2.6097118,92.29452153,105.20847847,,United States,NYSE
BBIB,J.P. Morgan Exchange-Traded Fund Trust JPMorgan BetaBuilders U.S. Treasury Bond 3-10 Year ETF,95.6478,95.6478,95.6478,95.6478,2,191.2956,-0.2845,-0.29656331,-0.2717176,-1.33380372,-0.46019357,-0.80087119,-2.75465345,-4.28519964,-4.28519964,-4.28519964,0.11406681,0.29744542,Miscellaneous,Investment Trusts/Mutual Funds,,96.20916,96.909736,,,36.57588189,0.22442193,95.54482018,96.87349982,,United States,NYSE ARCA
SURE,AdvisorShares Insider Advantage ETF,95.729,95.729,95.729,95.729,566,54182.614,-0.482,-0.50098222,-0.21576885,-2.05709866,-1.1268333,-0.05324702,5.0120667,11.26104138,13.38268388,12.16511515,1.0367976,0.50350469,Miscellaneous,Investment Trusts/Mutual Funds,,96.61337,97.560326,93.869362,92.124292,42.39289808,0.60597377,95.06390428,98.16283572,,United States,NYSE ARCA
SPXN,ProShares S&P 500 Ex-Financials ETF,95.81,95.85,94.82,94.82,839,79553.98,-1.1419,-1.18995143,-1.32455293,-2.93418832,-2.0479843,-0.19997895,0.23255814,11.58405344,15.99386879,18.83694699,0.9515575,1.2042818,Miscellaneous,Investment Trusts/Mutual Funds,,96.455515,96.753114,94.319421,89.5123905,39.68378812,0.71124518,94.64580527,98.26522473,,United States,NYSE ARCA
ACWI,iShares MSCI ACWI ETF,95.82,96.02,94.85,94.89,1121260,106396361.4,-0.62,-0.64914669,-0.97056982,-1.66839378,-0.84639498,0.95754868,0.39145154,8.61950549,13.26092146,10.96947725,0.96108735,1.23352662,Miscellaneous,Investment Trusts/Mutual Funds,,95.6965,96.4722,94.9753,92.02745,43.29384849,0.83558824,94.1937788,97.1992212,,United States,NASDAQ
CURE,Direxion Daily Healthcare Bull 3X Shares,95.83,96.825,94.91,94.94,45765,4344929.1,0.16,0.16881199,-0.83559641,-3.48683542,-1.72859952,-4.81251253,-3.3197556,8.77635197,0.09488666,-17.72250628,1.5930372,2.15467285,Miscellaneous,Investment Trusts/Mutual Funds,,97.51075,99.8259,98.475081,101.5952685,40.46452161,2.50514551,93.03760797,101.98389203,,United States,NYSE ARCA
USPH,"U.S. Physical Therapy, Inc.",95.97,97.07,95.79,96.48,84025,8106732,0.83,0.86774699,2.89005012,-4.3141922,3.36404543,-5.2724595,-15.93622027,5.47720564,26.59755938,18.71539313,1.211135,1.48240944,Health Services,Medical/Nursing Services,1445976283.5889177,97.5765,108.0726,109.3953,102.0012,39.42059489,2.68518349,90.7645538,104.3884462,,United States,NYSE
XES,SPDR Series Trust SPDR S&P Oil & Gas Equipment & Services ETF,96,97.95,95.91,95.98,109149,10476121.02,-0.33,-0.34264355,-2.55837563,3.20430108,-4.02,3.22650032,30.54951034,40.58883844,56.75322554,21.37076378,1.455428,2.12699406,Miscellaneous,Investment Trusts/Mutual Funds,,95.422,93.2014,83.3774,81.5676,53.42365555,2.22630662,89.34283361,101.50116639,Long Upper Shadow,United States,NYSE ARCA
RPM,RPM International Inc.,96.07,96.7,94.63,94.88,386160,36638860.8,-0.54,-0.56591909,0.11607049,-4.87266894,-3.03525805,-6.0314945,13.41142721,14.89464761,5.56297285,-3.22317421,0.9749761,2.18746698,Process Industries,Industrial Specialties,12247488202.77342,98.0745,98.96,90.9291,90.13075,35.30824372,1.60224264,94.37963613,101.76936387,,United States,NYSE
QRVO,"Qorvo, Inc.",96.13,96.61,95.17,95.21,851239,81046465.19,-0.44,-0.46001045,-0.75054727,-11.34183816,0.89011338,-3.9059346,-5.0653106,-6.47347741,10.33723491,2.82967923,1.3844228,1.51308185,Electronic Technology,Semiconductors,9322053728.000523,100.63,103.2018,100.3251,99.5036,37.37288758,2.47072172,91.0350013,110.2249987,,United States,NASDAQ
MSM,"MSC Industrial Direct Company, Inc.",96.2,96.635,95.06,95.24,281420,26802440.8,-0.52,-0.54302423,-1.12126246,-6.68234372,-1.47925934,-5.46898263,-1.86501803,19.40822467,25.26634223,16.43031785,0.7696411,1.65684831,Distribution Services,Wholesale Distributors,5308921223.840434,98.2925,99.3474,96.4631,90.1452,35.53356479,1.68181663,92.6917255,103.8932745,,United States,NYSE
RWK,Invesco Exchange-Traded Fund Trust II Invesco S&P MidCap 400 Revenue ETF,96.46,96.46,95,95,32670,3103650,-0.3437,-0.36048528,-0.5339755,-3.20937341,-0.33330641,-1.7783292,2.44796722,11.77785622,16.52152582,10.0301135,1.1530241,1.53684211,Miscellaneous,Investment Trusts/Mutual Funds,,96.40982,97.776602,94.292515,92.394373,40.76950095,1.17613138,94.08170592,98.73793408,Marubozu Black,United States,NYSE ARCA
NSP,"Insperity, Inc.",96.46,97.01,95.55,95.65,177321,16960753.65,-0.17,-0.17741599,-2.55704971,-5.60544755,-0.71621341,-4.07180824,-20.56967281,-15.80846756,-11.06462111,-16.55034025,0.51805645,1.52799581,Commercial Services,Personnel Services,3648286867.8814454,98.783,104.3704,110.5622,114.1536,35.19445058,2.07665984,94.74810669,102.81789331,,United States,NYSE
THO,"Thor Industries, Inc.",96.48,98.1,96.48,96.97,564108,54701552.76,1.13,1.17904841,1.75236097,-7.48902881,-1.35300102,-9.37383178,0.9368169,26.95731867,28.03010298,27.05712788,1.8042773,2.34245439,Consumer Durables,Recreational Products,5169293448.472245,100.5195,106.0616,97.4774,91.13145,39.70164572,2.66845154,93.3905829,107.6484171,Inverted Hammer,United States,NYSE
VT,Vanguard Total World Stock Index ETF,96.51,96.77,95.57,95.6,1155475,110463410,-0.66,-0.68564305,-1.40264026,-2.17947406,-1.30084658,0.483498,0.06280092,8.35316786,12.45735796,10.03683241,0.9780355,1.25562415,Miscellaneous,Investment Trusts/Mutual Funds,,96.82,97.658,96.0748,93.21185,40.94078129,0.86659047,95.20535453,98.43464547,,United States,NYSE ARCA
IAI,iShares U.S. Broker-Dealers & Securities Exchanges ETF,96.55,97.0415,95.44,95.46,5815,555099.9,-1.03,-1.06746813,-1.10457057,0.98915631,0.22047244,2.34802187,6.2910589,8.84834664,2.26031066,-1.34353038,1.1223462,1.6780176,Miscellaneous,Investment Trusts/Mutual Funds,,94.764725,95.425772,92.252779,94.6026245,52.50721763,1.13457924,92.29117788,97.23827212,,United States,NYSE ARCA
FCFS,"FirstCash Holdings, Inc.",96.58,97.5,95.39,95.48,88320,8432793.6,-0.92,-0.95435685,-0.41718815,6.89655172,2.78824416,5.10788199,1.82361096,4.62415078,17.86199235,9.54566315,0.7420901,2.2119719,Finance,Finance/Rental/Leasing,4306903329.998342,91.659,94.1218,95.9057,93.5242,59.8013199,1.89730794,85.8817761,97.4362239,Bearish Engulfing,United States,NASDAQ
ONEO,SPDR Russell 1000 Momentum Focus ETF,96.59,96.59,96.327,96.327,973,93726.171,0.2332,0.24267955,-0.09800719,-2.44319897,-0.2108142,-0.01152192,1.46444947,8.35433071,10.088,5,1.0102482,0.51512037,Miscellaneous,Investment Trusts/Mutual Funds,,97.22807,98.55792,96.140123,95.406888,42.17557813,0.57182179,95.25602896,99.20011104,Marubozu Black,United States,NYSE ARCA
DY,"Dycom Industries, Inc.",96.69,98,95.265,95.28,161160,15355324.8,-1.33,-1.37666908,-1.70225936,-4.65325728,-2.31699815,1.59948816,-11.98965454,3.7456446,-11.11940299,1.2755102,0.63736683,2.87093896,Industrial Services,Engineering & Construction,2794887347.109409,98.3145,99.5916,101.4628,96.7568,41.48150243,2.65205476,94.84916033,101.77983967,,United States,NYSE
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,96.79,97.88,96.34,97.23,33249,3232800.27,0.68,0.70429829,0.60010347,5,-0.52179251,9.44394417,14.20014094,15.28337681,68.59719091,56.82258065,1.0270734,1.59850529,Transportation,Other Transportation,4689483870.88817,93.6495,90.4198,88.3093,82.33455,64.09854802,2.26677538,86.98859773,100.31040227,,Mexico,NASDAQ
VIOG,Vanguard S&P Small-Cap 600 Growth ETF,96.92,96.92,95.43,95.43,15617,1490330.31,-1.19,-1.23162906,-2.03264552,-5.12030225,-2.24339275,-2.56279355,-2.18327183,5.76304998,1.92790387,1.55909115,1.1185532,1.56135387,Miscellaneous,Investment Trusts/Mutual Funds,,98.25965,100.080708,97.574091,96.762361,34.63042916,1.20562088,95.39544307,101.12385693,Marubozu Black,United States,NYSE ARCA
FBL,GraniteShares 1.5x Long Meta Daily ETF,96.95,98.22,94.36,94.36,31164,2940635.04,-2.56,-2.64135369,-0.46413502,1.22291354,-2.31105378,6.59737912,7.68001826,65.10936133,250.78066914,236.27940128,2.8885581,4.09071641,Miscellaneous,Investment Trusts/Mutual Funds,,94.30375,96.985408,88.883666,,48.49187137,3.75849805,88.7729744,99.8345256,,United States,NASDAQ
SWKS,"Skyworks Solutions, Inc.",97,98.09,96.31,96.33,1229443,118432244.19,-1.49,-1.52320589,-1.91426535,-11.41254368,-0.52664188,-7.97669087,-6.85554051,-16.25662871,-2.64780192,4.47939262,1.3618598,1.84819853,Electronic Technology,Semiconductors,15354287003.327745,102.609,107.2452,105.984,106.4058,33.5877742,2.53417996,92.92808289,112.28991711,,United States,NASDAQ
JPUS,JPMorgan Diversified Return U.S. Equity ETF,97,97.42,96.5001,96.5365,3735,360563.8275,-0.2288,-0.2364484,-0.87596622,-2.07998815,-0.94756823,-0.79488233,0.9373693,6.34115444,4.26233935,1.41453934,0.8983711,0.95326326,Miscellaneous,Investment Trusts/Mutual Funds,,97.57923,98.635614,96.885189,96.582934,39.78542497,0.73268477,96.20349695,98.95496305,,United States,NYSE ARCA
BDC,Belden Inc,97.04,97.7,95.565,95.65,162266,15520742.9,-1.04,-1.07560244,-1.25941984,1.86368477,-0.34382163,12.09422243,1.59320234,14.66075282,48.04209875,31.17114646,1.1967381,2.23408152,Producer Manufacturing,Electrical Products,4045729034.832454,94.2375,92.9334,90.923,85.9032,56.98898741,1.81235693,88.07687381,100.39812619,,United States,NYSE
DEN,Denbury Inc.,97.12,98.53,97.04,97.11,624910,60685010.1,-0.87,-0.88793631,-0.16449059,6.03843634,-1.33103028,6.56205421,12.61741853,24.90032154,16.77489177,12.42185691,0.55590403,1.5354493,Energy Minerals,Integrated Oil,4943095653.201163,94.026,90.0878,89.6008,87.84725,61.29821375,1.93198736,87.19127865,100.86072135,Long Upper Shadow,United States,NYSE
PDD,PDD Holdings Inc.,97.19,97.64,94.3,94.48,7586459,716768646.32,-3.87,-3.93492628,-5.00703801,-4.5367283,-3.56231499,23.37424915,29.99449642,25.57150452,45.17516902,10.49000117,1.4408432,4.29480382,Retail Trade,Department Stores,130666539159,94.5395,86.761,77.7089,81.74325,53.46276452,3.85451435,78.53472762,110.54427238,,Ireland,NASDAQ
IJR,iShares Core S&P Small-Cap ETF,97.24,97.81,95.96,96.02,4271912,410188990.24,-0.78,-0.80578512,-1.62893146,-4.72315936,-1.59868826,-2.65612328,-1.88023707,5.07769753,1.92123978,0.60771165,1.1378068,1.92788662,Miscellaneous,Investment Trusts/Mutual Funds,,98.4535,100.7738,98.2989,98.3135,35.5588802,1.37931617,95.44061251,101.46638749,,United States,NYSE ARCA
FRT,Federal Realty Investment Trust,97.25,98.11,96.99,97.58,665275,64917534.5,1.21,1.25557746,-1.25480672,-0.36757198,-0.95412099,1.43451143,5.42350908,7.82320442,-1.49404401,-4.0982801,1.0423664,1.79399938,Finance,Real Estate Investment Trusts,7917786929,97.7665,99.6386,96.4318,99.8434,47.75949354,1.60318594,96.21674808,99.31625192,,United States,NYSE
STIP,iShares 0-5 Year TIPS Bond ETF,97.26,97.32,97.005,97.03,408984,39683717.52000001,-0.16,-0.16462599,-0.21596051,-0.43099025,-0.24673589,0.07219472,-0.6145652,-2.26631749,-0.83801737,-0.12352033,0.12208381,0.32472553,Miscellaneous,Investment Trusts/Mutual Funds,,97.191,97.225,97.578,97.74435,43.81040826,0.17701793,96.9366066,97.4453934,,United States,NYSE ARCA
BBIP,J.P. Morgan Exchange-Traded Fund Trust JPMorgan BetaBuilders U.S. TIPS 0-5 Year ETF,97.475,97.475,97.475,97.475,8,779.8,0.045,0.04618701,0.04618701,0.04105301,,0.09755597,-0.92997256,-2.22188785,-2.22188785,-2.22188785,0.06765472,0.04616568,Miscellaneous,Investment Trusts/Mutual Funds,,97.51238,97.94986,,,43.96334015,0.11825904,97.08387755,97.94088245,,United States,NYSE ARCA
ALV,"Autoliv, Inc.",97.48,97.7,95.83,95.85,746050,71508892.5,0.71,0.74626866,-1.24665156,-1.79303279,-2.41295052,2.12017899,13.52599787,9.58042758,29.14308812,22.47636085,1.1067678,2.67139727,Producer Manufacturing,Auto Parts: OEM,8183363354.328357,96.8865,96.7904,91.2571,88.91085,47.31052546,2.04085549,93.23851823,100.53448177,,Sweden,NYSE
PM,Philip Morris International Inc,97.555,98.52,97.04,97.71,3700866,361611616.8599999,0.39,0.40073983,2.00438459,1.71767645,2.85263158,3.55023315,2.61499685,7.70502646,2.29271357,-3.74347355,0.8086161,1.52514427,Consumer Non-Durables,Tobacco,151679650466.8912,95.3715,96.4856,95.5583,97.74635,62.29100049,1.23366051,92.83622664,97.90677336,Spinning Top White,United States,NYSE
CCI,Crown Castle Inc.,97.59,97.99,96.54,96.74,3675215,355540299.09999996,-0.23,-0.23718676,-1.69698201,-3.74129353,-1.7967719,-3.31800919,-13.35423197,-21.64263729,-40.33551252,-29.34044263,0.9466399,1.5019681,Finance,Real Estate Investment Trusts,42053807373,99.041,103.7628,109.2389,122.92485,31.23709332,1.86957262,96.6616648,101.4203352,,United States,NYSE
LW,"Lamb Weston Holdings, Inc.",97.64,98.55,96.65,98.13,1443192,141620430.95999998,0.89,0.91526121,-1.46601064,0.73914383,0.32716491,3.66575111,-13.59513956,-0.67813765,26.24469317,9.99887905,0.21001013,1.96585618,Consumer Non-Durables,Food: Specialty/Candy,14307178795.969254,97.699,101.122,107.0009,102.673,47.16735771,1.70933183,95.40875198,99.98924802,,United States,NYSE
ESGU,iShares ESG Aware MSCI USA ETF,97.82,98.0191,96.7,96.74,439728,42539286.72,-0.88,-0.90145462,-1.08384458,-2.48966838,-1.39639181,0.55087829,1.44714765,12.03242617,12.46221809,13.38490389,1.0311725,1.36411582,Miscellaneous,Investment Trusts/Mutual Funds,,98.124,98.5474,96.0707,92.22515,41.18959777,0.93316657,96.31539391,99.93260609,,United States,NASDAQ
NVEE,"NV5 Global, Inc.",97.86,98.52,96.4,96.4,41082,3960304.8,-0.88,-0.90460526,-2.34018843,-5.28591079,-0.08291874,-2.20148118,-12.98068243,-1.63265306,-28.11334825,-27.52969478,1.5312858,2.19917012,Industrial Services,Engineering & Construction,1531820468.6348684,98.658,103.3918,101.564,110.636125,40.68787155,2.43825458,94.70587348,102.61012652,,United States,NASDAQ
BBSB,J.P. Morgan Exchange-Traded Fund Trust JPMorgan BetaBuilders U.S. Treasury Bond 1-3 Year ETF,97.92,97.93,97.89,97.93,106283,10408294.19,-0.0243,-0.02480749,-0.02480749,-0.38146585,0.02042692,-0.1121991,-0.93671603,-1.81471827,-1.81471827,-1.81471827,0.03139567,0.06568597,Miscellaneous,Investment Trusts/Mutual Funds,,98.004615,98.204696,,,43.1380525,0.0830318,97.74894793,98.26028207,,United States,NYSE ARCA
